id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,route,heuristic_route,result_route,image_ids,preview
359,2,How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?,0.308687,电钻手册,电钻手册.txt,扭矩调节环（图2） <PIC>[Manual11_7] 您的工具配有可调节扭矩螺丝刀机构，用于拧入和取出各种形状和尺寸的紧固件，部分型号还配有用于 maso,20,0,manual_电钻手册_s20_c0,manual,unknown,manual,Manual11_7,# 扭矩调节环（图2） <PIC>[Manual11_7] 您的工具配有可调节扭矩螺丝刀机构，用于拧入和取出各种形状和尺寸的紧固件，部分型号还配有用于 maso nry 钻孔的冲击机构。 调节环（C）上标有数字、钻头符号，部分型号还有冲击符号。这些数字用于设置离合器输出的扭矩范围。调节环上数字越高，扭矩越大，可拧入的紧
359,3,How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?,0.133159,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,6,manual_健身单车手册_s0_c6,manual,unknown,manual,Manual14_16|Manual14_17|Manual14_18,. 连接交流电源适配器 <PIC>[Manual14_16] # 10. 最终检查 检查机器，确保所有配件紧固、部件装配正确。务必在手册首页指定位置记录序列号。在本机完全装配并按照用户手册检查性能正常前，请勿使用或投入使用！ 使用前# 单车水平调节 后稳定器两侧配有水平调节脚。旋转旋钮调节稳定器脚垫。运动前确保单车水平
360,1,How can you adjust the height of cut for a lawn mower with an electric deck lift?,0.22377,电钻手册,电钻手册.txt,双速变速（图2） <PIC>[Manual11_7] 电钻/起子的双速功能可切换档位，提升多功能性。 1. 选择1档（高扭矩档位），关闭工具并等待其停止。,21,0,manual_电钻手册_s21_c0,manual,unknown,manual,Manual11_7,# 双速变速（图2） <PIC>[Manual11_7] 电钻/起子的双速功能可切换档位，提升多功能性。 1. 选择1档（高扭矩档位），关闭工具并等待其停止。 将变速拨杆（D）向前推（朝向夹头）。 2. 选择2档（低扭矩档位），关闭工具并等待其停止。将变速拨杆向后拉（远离夹头）。 注：工具运行时不要换档。换档前务必让电
360,2,How can you adjust the height of cut for a lawn mower with an electric deck lift?,0.111611,洗碗机手册,洗碗机手册.txt,空载上层篮高度调节,4,0,manual_洗碗机手册_s4_c0,manual,unknown,manual,Manual06_13,# 空载上层篮高度调节 #（视型号而定） 您可根据待洗餐具的尺寸调节上层篮高度。 使用篮滚轮改变碗篮高度。 1. 将上层篮导轨末端的限位器拨到一旁（A）。 洗碗机_042. 取出碗篮（B）。 洗碗机_05 3. 改变滚轮位置，将碗篮放回导轨并关闭限位器（C）。 洗碗机_06# 负载上层篮高度调节 #（视型号而定） 机器
360,3,How can you adjust the height of cut for a lawn mower with an electric deck lift?,0.065399,电钻手册,电钻手册.txt,1）工作区域安全 a）保持工作区域整洁且照明良好。 杂乱或昏暗的区域易引发事故。b）切勿在易燃易爆环境中操作电动工具， 例如存在易燃液体、气体或粉尘的场所,1,3,manual_电钻手册_s1_c3,manual,unknown,manual,,装置， 确保其连接正确并正常使用。 使用集尘装置可降低粉尘相关危害。 4）电动工具的使用与保养 a）不要强行使用电动工具。 请为作业选用合适的电动工具。 合适的电动工具能在设计转速下更安全高效地完成工作。 b）如果开关无法正常控制电动工具的启停， 请勿使用。 无法通过开关控制的电动工具存在危险，必须维修。 c）进行任何
361,1,How can you load a lawn mower?,0.232122,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,2,manual_健身单车手册_s0_c2,manual,unknown,manual,Manual14_2|Manual14_3,26.5 千克（58.4 磅）# 电源要求：工作电压：220V–240V 交流电，50Hz 工作电流：0.4A # 认证标准：交流电源适配器：符合 CE 认证。 <PIC>[Manual14_2] 本产品符合固定式健身器材 EN ISO 20957 国际标准，S 级 # 装配前 选择放置和使用机器的区域。为安全运行，场
361,2,How can you load a lawn mower?,0.081057,吹风机手册,吹风机手册.txt,全文,0,35,manual_吹风机手册_s0_c35,manual,unknown,manual,,吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
361,3,How can you load a lawn mower?,0.074727,吹风机手册,吹风机手册.txt,全文,0,31,manual_吹风机手册_s0_c31,manual,unknown,manual,,辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
361,4,How can you load a lawn mower?,0.067477,吹风机手册,吹风机手册.txt,全文,0,29,manual_吹风机手册_s0_c29,manual,unknown,manual,,的车辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
361,5,How can you load a lawn mower?,0.064594,吹风机手册,吹风机手册.txt,全文,0,34,manual_吹风机手册_s0_c34,manual,unknown,manual,,全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
362,1,How can you unload a lawn mower?,0.014548,吹风机手册,吹风机手册.txt,全文,0,34,manual_吹风机手册_s0_c34,manual,unknown,manual,,全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
362,2,How can you unload a lawn mower?,0.0117,吹风机手册,吹风机手册.txt,全文,0,35,manual_吹风机手册_s0_c35,manual,unknown,manual,,吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
362,3,How can you unload a lawn mower?,0.00691,吹风机手册,吹风机手册.txt,全文,0,31,manual_吹风机手册_s0_c31,manual,unknown,manual,,辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
362,4,How can you unload a lawn mower?,0.004386,吹风机手册,吹风机手册.txt,全文,0,29,manual_吹风机手册_s0_c29,manual,unknown,manual,,的车辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
362,5,How can you unload a lawn mower?,0.00435,吹风机手册,吹风机手册.txt,全文,0,20,manual_吹风机手册_s0_c20,manual,unknown,manual,,敞开的窗户及刚清洗的车辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
363,1,How can you change the engine oil of a lawn mower?,0.400904,摩托艇手册,摩托艇手册.txt,目标： 本练习教你了解发动机的启动与停止方式，以及启动后与怠速时摩托艇的状态。,12,0,manual_摩托艇手册_s12_c0,manual,unknown,manual,,# 目标： 本练习教你了解发动机的启动与停止方式，以及启动后与怠速时摩托艇的状态。
363,2,How can you change the engine oil of a lawn mower?,0.398502,摩托艇手册,摩托艇手册.txt,训练4：理解油门对转向的影响 1. 直线行驶逐渐加速至半滑航速度，松开油门手柄，再将车把向左右转到最大。 2. 你会发现转向能力迅速下降，发动机减速后艇体不,42,0,manual_摩托艇手册_s42_c0,manual,unknown,manual,,# 训练4：理解油门对转向的影响 1. 直线行驶逐渐加速至半滑航速度，松开油门手柄，再将车把向左右转到最大。 2. 你会发现转向能力迅速下降，发动机减速后艇体不 再响应车把操作。 3. 逐渐重新加油门，观察艇体恢复响应。
363,3,How can you change the engine oil of a lawn mower?,0.397424,摩托艇手册,摩托艇手册.txt,训练1：启动发动机 1. 将发动机熄火绳①系在手腕上，将卡扣②插入发动机熄火开关③下方。确保熄火绳不缠绕车把，以防驾驶者落水时发动机无法停止。若绳子缠绕车把，,16,0,manual_摩托艇手册_s16_c0,manual,unknown,manual,Manual40_5|Manual40_6|Manual40_7|Manual40_8,# 训练1：启动发动机 1. 将发动机熄火绳①系在手腕上，将卡扣②插入发动机熄火开关③下方。确保熄火绳不缠绕车把，以防驾驶者落水时发动机无法停止。若绳子缠绕车把， 卡扣可能无法脱落。 2. 按下启动开关④（绿色按钮）。不要握紧油门手柄，否则发动机无法启动。发动机与驱动装置直接相连，因此启动时做好前进推力准备。仅施加维持
363,4,How can you change the engine oil of a lawn mower?,0.394444,摩托艇手册,摩托艇手册.txt,提示： 1. 启动发动机前将熄火绳系在左手腕。不使用发动机时，务必取下熄火开关卡扣，防止意外启动。 2. 每次按下启动开关时间不超过5秒，发动机运转时切勿按,19,0,manual_摩托艇手册_s19_c0,manual,unknown,manual,,# 提示： 1. 启动发动机前将熄火绳系在左手腕。不使用发动机时，务必取下熄火开关卡扣，防止意外启动。 2. 每次按下启动开关时间不超过5秒，发动机运转时切勿按 启动开关。 3. 若5秒内发动机未启动，松开启动开关，15秒后再试。连续启动超过5秒会耗尽电池电量，导致发动机无法启动。 4. 发动机启动后，喷射装置产生推力
363,5,How can you change the engine oil of a lawn mower?,0.393914,摩托艇手册,摩托艇手册.txt,操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度——转向需要油门。 <PIC>[Manual40_25,47,0,manual_摩托艇手册_s47_c0,manual,unknown,manual,"Manual40_25
",# 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度——转向需要油门。 <PIC>[Manual40_25 ]
364,1,How can you remove the filters of a lawn mower?,0.308868,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,2,manual_空气净化器手册_s0_c2,manual,unknown,manual,Manual03_0|Manual03_1|Manual03_2|Manual03_3,下更换滤网。请勿使用非厂家推荐的滤网。 禁止 请勿在设备运行时移动产品。 # 清洁时 注意 使用柔软干布及温和清洁剂清洁设备。请勿通电清洁，以免导致触电或故障。使用前请拆除滤网上的塑料包装。 注意 请将塑料包装远离儿童，以防窒息。 # 如何拆除滤网塑料包装 新产品内置一体式滤网。拆除滤网包装前请务必拔下设备插头。 注意
364,2,How can you remove the filters of a lawn mower?,0.271655,空调手册,空调手册.txt,清洁等离子滤网,78,0,manual_空调手册_s78_c0,manual,unknown,manual,Manual01_32,# 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC>[Manual01_32] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
364,3,How can you remove the filters of a lawn mower?,0.217253,发电机手册,发电机手册.txt,空气滤清器,47,0,manual_发电机手册_s47_c0,manual,unknown,manual,Manual18_62|Manual18_63|Manual18_64,# 空气滤清器 1. 取下盖板①。 <PIC>[Manual18_62] 2. 松开固定空气滤清器盖⊛的卡箍○。 <PIC>[Manual18_63] 3. 取下空气滤清器盖及滤芯④。 4. 用溶剂清洗滤芯并晾干。 5. 给滤芯上油并挤出多余机油，滤芯应湿润但不滴油。 推荐机油：泡沫空气滤清器专用油或SAE 20号发动
364,4,How can you remove the filters of a lawn mower?,0.191776,空调手册,空调手册.txt,清洁空气滤网,75,0,manual_空调手册_s75_c0,manual,unknown,manual,Manual01_29|Manual01_30,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_29] * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC>[Manual01_30] * 功能会根据机型
364,5,How can you remove the filters of a lawn mower?,0.165664,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,10,manual_空气净化器手册_s0_c10,manual,unknown,manual,Manual03_22|Manual03_23|Manual03_24|Manual03_25|Manual03_26,设备上盖并向上拉起。<PIC>[Manual03_22] 2 握住背部滤网盖把手并向前拉出。<PIC>[Manual03_23] 3 拆下设备右侧灰尘传感器盖。<PIC>[Manual03_24] 4 用蘸少量水的棉签擦拭灰尘传感器镜头和进风口，再用干净干棉签彻底擦干。<PIC>[Manual03_25] 5 装回灰尘
365,1,How can you replace the mower belt of a lawn mower?,0.311857,吹风机手册,吹风机手册.txt,全文,0,57,manual_吹风机手册_s0_c57,manual,unknown,manual,Manual04_49|Blower_03|Blower_04,检查燃油滤清器与燃油管路，按需更换。 5. 检查所有线缆及接头，更换损坏部件。 6. 更换火花塞。 7. 检查并清洁消音器火花阻隔网（仅带催化转化器的消音器）。 <PIC>[Manual04_49]<PIC>[Blower_03]<PIC>[Blower_04]
365,2,How can you replace the mower belt of a lawn mower?,0.300254,发电机手册,发电机手册.txt,注意,42,0,manual_发电机手册_s42_c0,manual,unknown,manual,Manual18_44|Manual18_45|Manual18_46|Manual18_47|Manual18_48,# 注意 更换时仅使用发电机指定原厂配件。详情请咨询授权发电机经销商。# AE01026 火花塞检查 应定期拆卸并检查火花塞。 1. 取下盖板①。 2. 检查是否变色并清除积碳。 <PIC>[Manual18_44] 3. 检查火花塞型号及间隙。 <PIC>[Manual18_45] ⊛ 间隙 <PIC>[Manual
365,3,How can you replace the mower belt of a lawn mower?,0.276018,洗碗机手册,洗碗机手册.txt,喷淋臂清洁 为保证机器高效运行，至少每周清洁一次喷淋臂。,6,0,manual_洗碗机手册_s6_c0,manual,unknown,manual,Manual06_23,# 喷淋臂清洁 为保证机器高效运行，至少每周清洁一次喷淋臂。 # 下层喷淋臂 检查下层喷淋臂（1）上的孔是否堵塞。 若堵塞，拆下并清洁喷淋臂。 向上拉动下层喷淋臂拆下（A、B）。 # 上层喷淋臂 检查上层喷淋臂（2）上的孔是否堵塞。 若堵塞，拆下并清洁喷淋臂。 向左旋转螺母拆下上层喷淋臂（C、D）。 安装上层喷淋臂时确
365,4,How can you replace the mower belt of a lawn mower?,0.273619,吹风机手册,吹风机手册.txt,全文,0,47,manual_吹风机手册_s0_c47,manual,unknown,manual,Manual04_36|Manual04_37,时，将标准喷口（14）更换为高速喷口（21）。 <PIC>[Manual04_36] # 地面吸尘作业（225B X 系列） 吸尘装置为配件，标准配置不含此件。 <PIC>[Manual04_37] # 安装集尘袋及各类吸尘管 警告！安装管道至吹风机时，必须关闭发动机且停机开关处于停机位置。 1. 打开集尘袋，将集尘袋
365,5,How can you replace the mower belt of a lawn mower?,0.257542,吹风机手册,吹风机手册.txt,全文,0,5,manual_吹风机手册_s0_c5,manual,unknown,manual,,. 多尘环境下，若有水可用软管轻微喷洒作业区域或使用喷雾附件。 6. 草坪园艺作业中（如屋顶排水沟、纱窗、露台、花园等区域），优先使用吹风机而非软管以节约用水。 7. 留意儿童、宠物、敞开的窗户及刚清洗的车辆，安全吹扫杂物。 8. 使用全长喷管延伸件，使气流贴近地面作业。 9. 使用吹风机后，清理杂物并投入垃圾桶。
366,1,How can you set up control of a over-the-range microwave?,0.298553,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,4,manual_健身单车手册_s0_c4,manual,unknown,manual,Manual14_10|Manual14_11|exercise_bikes_01,罩安装到主机组件上 注意：确保控制台线缆接头（a）不会掉入控制台立柱。对齐线缆接头上的卡扣，确保接头锁紧。请勿挤压控制台线缆。确保顶部护罩上的卡舌卡入主机组件。 <PIC>[Manual14_10] # 3. 将把手安装到控制台立柱上 注意：请勿挤压线缆。将把手（7）放入支架（6a），调整把手至所需角度，将 T 型手柄
366,2,How can you set up control of a over-the-range microwave?,0.243139,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,56,manual_健身单车手册_s0_c56,manual,unknown,manual,,单位。1. 日期：按增加/减少按钮调节当前闪烁数值。按左/右按钮切换当前调节段（月/日/年）。2. 按确认键设置。3. 时间：按增加/减少按钮调节当前闪烁数值。按左/右按钮切换当前调节段（小时/分钟/上午或下午）。4. 按确认键设置。5. 计量单位：按增加/减少按钮在“英里”（英制）和“公里”（公制）之间切换。6. 按
366,3,How can you set up control of a over-the-range microwave?,0.240036,空调手册,空调手册.txt,安装遥控器支架,30,0,manual_空调手册_s30_c0,manual,unknown,manual,Manual01_4|Manual01_5,# 安装遥控器支架 将支架安装在无阳光直射的位置，以保护遥控器。 1 选择安全且便于取用的位置。 2 用螺丝刀将两颗螺丝拧紧，固定支架。 <PIC>[Manual01_4] 3 将遥控器滑入支架中。 <PIC>[Manual01_5]
366,4,How can you set up control of a over-the-range microwave?,0.145578,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,63,manual_健身单车手册_s0_c63,manual,unknown,manual,,曲线与目标程序 控制台可选择预设程序和运动目标类型（距离、时间或卡路里），并设置目标值。1. 坐在机器上。2. 按增加（♣）或减少（▼）按钮选择正确的用户档案。3. 按程序按钮。4. 按左（◀）或右（▶）按钮选择运动类别。5. 按增加（♠）或减少（▼）按钮选择预设运动，然后按确认键。6. 按增加（♠）或减少（▼）按钮选
366,5,How can you set up control of a over-the-range microwave?,0.101821,可编程温控器手册,可编程温控器手册.txt,16 安装电池。 如图所示在温控器背面装入两节AA碱性电池 <PIC>[Manual36_22],4,1,manual_可编程温控器手册_s4_c1,manual,unknown,manual,Manual36_26|thermostat_02|thermostat_03|Manual36_27|Manual36_28,时间。 按+或-调整小时。按选择键。 按+或-调整分钟。按选择键。 <PIC>[Manual36_26] 快速安装指南 # 系统设置 # 22选择系统设置选项。 按+或-更改数值或从可用选项中选择。然后按选择键保存更改并进入下一个系统设置项。 请参阅下方“系统设置选项”查看完整的系统设置编号及选项列表 重复操作直至完成
367,1,How can you set the light timer of a over-the-range microwave?,0.337911,空调手册,空调手册.txt,设置当前时间,44,0,manual_空调手册_s44_c0,manual,unknown,manual,Manual01_12,# 设置当前时间 1 按住设定 / 清除键 3 秒以上，显示屏底部的上午 / 下午图标开始闪烁。 <PIC>[Manual01_12] 2 按下上升 / 下降键调整分钟数。 3 按下设定 / 清除键完成设置。
367,2,How can you set the light timer of a over-the-range microwave?,0.337802,可编程温控器手册,可编程温控器手册.txt,智能响应技术 该功能可让温控器“学习”炉子和空调达到程序设定温度所需的时间，确保在您设定的时间达到目标温度。例如：将起床时间设为早上6点，温度设为70°F。供暖,7,1,manual_可编程温控器手册_s7_c1,manual,unknown,manual,Manual36_41,1 按菜单键进入设备菜单 显示PROG。按+或-选择时间。 2 按选择键。 3 显示12小时制。按+或-选择12小时制或24小时制时钟。按选择键 4 设置时间。按+或-调整小时。按选择键。 5 按+或-调整分钟。按选择键。按选择键保存并退出。 <PIC>[Manual36_41]
367,3,How can you set the light timer of a over-the-range microwave?,0.337431,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,6,manual_烤箱手册_s3_c6,manual,unknown,manual,,置当前时间。选择所需数值后，按下中间按钮。显示屏显示“ton 1”。选择所需音调，按下减号按钮。选择偏好音调后，按下中间按钮。如需更改当前时间，按上述步骤操作。# 设置计时器 长按中间按钮：显示屏显示0.00且铃铛符号闪烁。使用加号按钮设置计时器（最大可设23小时59分钟）。数秒后开始倒计时。显示屏显示当前时间，铃铛常
367,4,How can you set the light timer of a over-the-range microwave?,0.335657,空调手册,空调手册.txt,定时关机,46,0,manual_空调手册_s46_c0,manual,unknown,manual,Manual01_14,# 定时关机 1 按下定时关键，显示屏底部对应的图标开始闪烁。 <PIC>[Manual01_14] 2 按下上升 / 下降键调整分钟数。 3 按下设定 / 清除键完成设置。 4 定时设置完成后，显示屏会显示当前时间和定时关图标。
367,5,How can you set the light timer of a over-the-range microwave?,0.326182,可编程温控器手册,可编程温控器手册.txt,16 安装电池。 如图所示在温控器背面装入两节AA碱性电池 <PIC>[Manual36_22],4,1,manual_可编程温控器手册_s4_c1,manual,unknown,manual,Manual36_26|thermostat_02|thermostat_03|Manual36_27|Manual36_28,时间。 按+或-调整小时。按选择键。 按+或-调整分钟。按选择键。 <PIC>[Manual36_26] 快速安装指南 # 系统设置 # 22选择系统设置选项。 按+或-更改数值或从可用选项中选择。然后按选择键保存更改并进入下一个系统设置项。 请参阅下方“系统设置选项”查看完整的系统设置编号及选项列表 重复操作直至完成
368,1,How can you set yout favorite recipe with a over-the-range microwave?,0.331977,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,6,manual_烤箱手册_s3_c6,manual,unknown,manual,,置当前时间。选择所需数值后，按下中间按钮。显示屏显示“ton 1”。选择所需音调，按下减号按钮。选择偏好音调后，按下中间按钮。如需更改当前时间，按上述步骤操作。# 设置计时器 长按中间按钮：显示屏显示0.00且铃铛符号闪烁。使用加号按钮设置计时器（最大可设23小时59分钟）。数秒后开始倒计时。显示屏显示当前时间，铃铛常
368,2,How can you set yout favorite recipe with a over-the-range microwave?,0.055966,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,8,manual_烤箱手册_s3_c8,manual,unknown,manual,Manual28_12|Manual28_13,_11] <PIC>[Manual28_12] <PIC>[Manual28_13] 表中时间为延迟启动模式下的烹饪时间（如有）。烹饪时间可能因菜品不同而延长。注意：烹饪功能符号可能与图示略有差异。 注意：烹饪时间与温度为4人份参考值。# 推荐使用与技巧# 如何阅读烹饪表 表格标注了各类食物推荐使用的最佳功能，可单层或
368,3,How can you set yout favorite recipe with a over-the-range microwave?,0.029425,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,9,manual_烤箱手册_s3_c9,manual,unknown,manual,,置在对应层位。烹饪水分含量高的食物时，请预热烤箱。# 同时烹饪不同食物 使用“热风烘焙”功能（如有），可在不同层架同时烹饪需要相同温度的不同食物（如鱼和蔬菜）。先取出烹饪时间较短的食物，保留需要更长时间的食物继续烹饪。# 甜点- 精致甜点使用常规功能单层烹饪。使用深色金属蛋糕模，并始终放置在随附烤架上。如需多层同时烹饪
369,1,How can you reheat food with a over-the-range microwave?,0.324427,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,1,manual_烤箱手册_s3_c1,manual,unknown,manual,oven_05|oven_06|oven_07,）。<PIC>[oven_05]3. 复位时，抬起加热元件并轻轻向自身方向拉动，确保其支撑在侧支架上。# 更换烤箱灯# 更换后部灯（如有）：1. 断开烤箱电源。2. 拧下灯罩（图6），<PIC>[oven_06]更换灯泡（参见灯泡型号说明），再拧回灯罩（图7）。<PIC>[oven_07]3. 重新接通烤箱电源。# 注
369,2,How can you reheat food with a over-the-range microwave?,0.308881,空调手册,空调手册.txt,室内制热（制热模式）,35,0,manual_空调手册_s35_c0,manual,unknown,manual,Manual01_8,# 室内制热（制热模式） 1 按下开 / 关键开启电源。 2 反复按下模式键，选择制热模式，显示屏上会显示太阳图标。 <PIC>[Manual01_8] 3 按下温度上升 / 下降键，设置所需温度，温度调节范围为 16-30 摄氏度。
369,3,How can you reheat food with a over-the-range microwave?,0.235831,烤箱手册,烤箱手册.txt,安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。,2,6,manual_烤箱手册_s2_c6,manual,unknown,manual,,凝水。烤箱冷却后，用布或海绵擦干门内侧。# 配件：• 使用后立即将配件放入加有洗洁精的水中浸泡，若仍烫手请佩戴隔热手套操作。• 食物残留可用刷子或海绵轻松清除。# 烤箱后壁及催化侧面板清洁（如有）： 重要提示：请勿使用腐蚀性或研磨性清洁剂、粗刷、百洁布或烤箱喷雾，否则可能损坏催化表面并破坏其自清洁性能。• 烤箱空载，开
369,4,How can you reheat food with a over-the-range microwave?,0.214628,烤箱手册,烤箱手册.txt,安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。,2,5,manual_烤箱手册_s2_c5,manual,unknown,manual,,接触设备，请立即用湿布擦拭。• 用湿布清洁表面。若污渍严重，可在水中加入几滴洗洁精，最后用干布擦干。# 烤箱内部 重要提示：请勿使用研磨海绵、金属刮刀或清洁球。长期使用会损坏搪瓷表面及烤箱门玻璃。• 每次使用后，待烤箱冷却，最好在仍有余温时清洁，以清除食物残留形成的污垢和污渍（如高糖分食物）。• 使用专用烤箱清洁剂，并
369,5,How can you reheat food with a over-the-range microwave?,0.200207,烤箱手册,烤箱手册.txt,重要安全说明,1,2,manual_烤箱手册_s1_c2,manual,unknown,manual,,。- 设备使用过程中，可接触部位可能会变得非常烫。应让幼儿远离设备，并监督确保其不玩耍设备。- 使用期间及使用后，请勿触碰加热元件或设备内部表面——有烫伤风险。待所有部件充分冷却后，方可让设备接触布料或其他易燃材料。- 烹饪结束后，打开设备门时请小心，先缓慢排出热空气或蒸汽，再打开烤箱。设备门关闭时，热空气会从控制面板
371,1,How can you clean the grease filter of a over-the-range microwave?,0.36152,空调手册,空调手册.txt,清洁等离子滤网,78,0,manual_空调手册_s78_c0,manual,unknown,manual,Manual01_32,# 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC>[Manual01_32] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
371,2,How can you clean the grease filter of a over-the-range microwave?,0.358436,空调手册,空调手册.txt,清洁空气滤网,75,0,manual_空调手册_s75_c0,manual,unknown,manual,Manual01_29|Manual01_30,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_29] * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC>[Manual01_30] * 功能会根据机型
371,3,How can you clean the grease filter of a over-the-range microwave?,0.351639,发电机手册,发电机手册.txt,AE00471 油箱滤网,49,0,manual_发电机手册_s49_c0,manual,unknown,manual,,# AE00471 油箱滤网 1. 打开油箱盖，取出滤网。 ① 滤网 2. 用溶剂清洁滤网，如有损坏请更换。 3. 擦拭干净后装回滤网。
371,4,How can you clean the grease filter of a over-the-range microwave?,0.346473,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,9,manual_空气净化器手册_s0_c9,manual,unknown,manual,Manual03_21|Manual03_22|Manual03_23,湿毛巾清洁滤网仓内部。3 每月清洁设备及预过滤网 1-2 次。 # 滤网清洁 1 若滤网过脏请直接更换。滤网污染程度因使用环境和运行时长而异，清洁时间相应调整。2 更换滤网期间，可用吸尘器或软刷清洁预过滤网。 禁止 切勿用水清洗滤网。 # 更换滤网 1 需更换滤网时，滤网更换指示灯将亮起红色。每 6-12 个月更换一次
