id,dominant_route,confidence,risk_level,sub_question_count,service_route_count,mixed_route_count,manual_route_count,answer_chars,image_count,has_pic_marker,has_numbered_structure,keyword_coverage,used_fallback,service_like_question,classifier_used_count,classifier_dominant_label,classifier_avg_confidence,question,answer
254,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9959,How to store the bimini top in the upright position of the boat?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
255,manual,0.8182,medium,1,0,0,1,75,3,True,True,0.0,False,False,1,manual,0.9636,"When I am sailing, how do I check the engine oil level to ensure continued sailing?",根据[摩托艇手册]，# 训练2：绕圈行驶 1. 右转绕大圈，保持速度不变，逐渐缩小圈径。 2. 重复训练，左转绕圈。 <PIC> 相关图示：<PIC>
256,manual,0.75,medium,1,0,0,1,58,0,False,False,0.0,False,False,1,manual,0.9855,How can I use the bilge pump of the boat?,根据[摩托艇手册]，# 目标： 本练习让你熟悉拖曳速度下摩托艇的操控特性，教授靠岸、停靠码头或接近物体时使用的技巧。
257,manual,0.9167,medium,1,0,0,1,167,3,True,False,0.0,False,False,1,manual,0.9329,How to perform anchor light switch check while sailing?,根据[摩托艇手册]，# 如何使用本练习指南 以下是各类速度的说明： “拖曳速度”为最低操控速度，几乎不加油门。艇体沉入水中，无尾流。 <PIC> “半滑航速度”为中等速度，艇首略微抬离水面，但仍在水中行驶，产生尾流。 <PIC> “滑航速度”为较快速度，艇体更平稳，在水面滑行，产生尾流。 <PIC> 相关图示：<PIC> <PIC>
258,manual,0.6667,medium,1,0,0,1,20,0,False,False,0.0,False,False,1,manual,0.9968,"When I want to start the boat, how do I turn on the boat's engine to get the machine started?",根据[摩托艇手册]，# 练习1：操控装置
259,manual,0.8333,medium,1,0,0,1,60,2,False,False,0.0,False,False,1,manual,0.9842,How do I turn a boat while sailing?,根据[摩托艇手册]，# 操作方法： 因涉及高速，本练习需在开阔、平静、无交通及障碍物的大水域进行。 记住，转向需要油门。
260,manual,0.9167,medium,1,0,0,1,158,3,False,True,0.0,False,False,1,manual,0.9944,How to operate the boat cross wakes and swells?,根据[摩托艇手册]，# 提示： 1. 始终紧握车把，双脚放在脚坑底板上。 2. 穿越尾流或浪涌前减速。 3. “斜切”穿越尾流或浪涌。 4. 越过尾流时，身体略微抬离座位，用膝 盖吸收冲击。 5. 不要将下巴或胸部贴近车把驾驶，否则可能撞击艇体或车把导致受伤。 6. 不要在恶劣水域驾驶。 7. 不要在恶劣天气驾驶。
261,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.991,How do I load the boat when the cruise is over?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
262,manual,0.6667,medium,1,0,0,1,22,1,False,False,0.0,False,False,1,manual,0.9969,How to flush the cooling system of the boat?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
263,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9852,How to replace the fuse of the boat?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
264,manual,0.6667,medium,1,0,0,1,51,0,False,False,0.0,False,False,1,manual,0.9947,How to check the engine oil level of the boat?,根据[摩托艇手册]，# 目标： 本练习教你了解发动机的启动与停止方式，以及启动后与怠速时摩托艇的状态。
265,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.92,How to use the energy saving mode of a coffee machine?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
266,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9528,How to change the default setting of the energy saving mode?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
267,manual,0.8,medium,1,0,0,1,74,5,True,False,0.0,False,False,1,manual,0.9247,How to program the water valume of a coffee machine?,根据[水泵手册]，# 漏水检查 检查水泵是否漏水，重新拧紧螺栓、螺塞、卡箍及软管接头，必要时更换O形圈及/或垫片。 <PIC> 相关图示：<PIC>
268,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9959,"How should I do if I want to empty the system before not in use, for frost protection or before maintenance?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
269,manual,0.7143,medium,1,0,0,1,51,2,True,False,0.0,False,False,1,manual,0.985,How should I do if I want to reset to factory settings of the coffee machine?,根据[冰箱手册]，# 冰箱篮筐 握住冰箱篮筐两侧，抬起拉出即可取下。 <PIC> 相关图示：<PIC>
270,manual,0.8,medium,1,0,0,1,41,1,False,False,0.0,False,False,1,manual,0.9659,How should I clean my coffee maker after I use it so that it can last longer?,根据[冰箱手册]，# 清洁后 检查电源线无损坏、电源插头无过热、插头牢固插入插座。
271,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9782,How to open the swim platform of the boat\uff1f,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
272,manual,0.9286,medium,1,0,0,1,116,3,False,False,0.0,False,False,1,manual,0.9759,How to open the livewell and add water on the boat?,根据[摩托艇手册]，# 操作方法： 将摩托艇放入水中，在无杂草或杂物、水深至少60厘米（2英尺）的水域中练习，站立在艇旁操作。 切勿在水深不足60厘米（2英尺）的水域操作，否则石子或沙 子可能被吸入喷射口，导致叶轮损坏或发动机过热。
273,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9872,What is the maintenance setting screen of the boat controller?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
274,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9688,"In the boat's steering position, what does the factory reset screen show?",根据[摩托艇手册]，# 摩托艇 驾驶练习指南
275,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9446,What is the trip screen shown?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
276,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9832,"When I am ready to sail, if everything is ready, how do I make the boat move forward?",根据[摩托艇手册]，# 摩托艇 驾驶练习指南
277,manual,0.6667,medium,1,0,0,1,22,1,False,False,0.0,False,False,1,manual,0.9893,How do I check the boat's steering system when I'm driving it?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
278,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.913,How should fire extinguishers be stored on board and where should they be placed?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
279,manual,0.6667,medium,1,0,0,1,22,0,False,False,0.0,False,False,1,manual,0.9895,How to care the throttle-cable of the boat?,根据[摩托艇手册]，# 摩托艇 驾驶练习指南
280,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9947,How do I charge the camera battery when I'm not using it?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
281,service,0.8,medium,1,1,0,0,77,0,False,False,0.0,False,False,0,manual,0.9577,How to install the camera battery when another one is power off?,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
282,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9756,How do I connect the camera using a household power socket?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
283,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9597,How do you mount the lens of a camera when preparing for photography?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
284,service,0.8,medium,1,1,0,0,77,0,False,False,0.0,False,False,0,manual,0.9819,How do you install the card into a camera before photography?,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
285,manual,0.0909,high,2,0,0,2,269,3,True,True,0.9167,False,False,2,manual,0.8167,Have you ever wondered how to remove the camera shutter button? Understanding this process can enhance your photography experience and allow for quick repairs!,"我先按你的问题逐项说明：
1. 关于“Have you ever wondered how to remove the camera shutter button”：根据[儿童电动摩托车手册]，# 电路图 <PIC> 相关图示：<PIC>
2. 关于“Understanding this process can enhance your photography experience and allow for quick repairs!”：暂时还无法精确定位到对应的产品手册，请补充商品型号、功能名称或上传产品图，我再帮你继续定位。"
286,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9696,How do I replace the camera's date/time battery?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
287,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9598,How to set an off-center subject mode of a camera?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
288,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9846,"Before taking photos, we need to know How to use the eyepiece cover of the camera?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
289,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9879,How do I select the AF Mode when before taking a picture?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
290,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9929,"How to set the camera model to \""P\"" model?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
291,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9943,"After or during shooting, how can I view the camera image on TV for better clarity?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
292,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9594,How can I delete a single image from my camera if I don't like the photo?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
293,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9903,How can I erase all images from my camera if I don't like these.,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
294,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9961,How do I print photos using the camera's CP direct method after taking them?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
295,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9984,How do you set up the camera to fine tune the model when using it?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
296,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8827,"After the earphones is in my hand, what are the components I should have?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
297,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9845,"If the case battery of earphones is low, how can I charge is?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
298,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9384,"When bluetooth are pairing and connecting, what scenarios I might encounter?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
299,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.7598,What are the two main controling functions of earphones?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
300,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.4721,"Besides the two main controling functions, what other functions of the earphones can I operate?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
301,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9975,"If my earphones won't work, how can I reset them?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
302,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9853,What are the maintenance and care policies of the earphones?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
303,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9785,"From three different observing views, what buttons and interfaces should this eReader have?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
304,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9396,What do the functions of Main Menu and Browser History of the eReader can do?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
305,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.6032,"When in eBook mode of this eReader, what will happen after pressing \""M\"" botton?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
306,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9168,"If I want to listen to music using this eReader, what should I do?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
307,manual,0.0,high,2,0,0,2,152,0,False,True,0.7273,False,False,2,manual,0.8559,"Can this eReader record voice? If so, how do I operate this feature?","我先按你的问题逐项说明：
1. 关于“Can this eReader record voice”：暂时还无法精确定位到对应的产品手册，请补充商品型号、功能名称或上传产品图，我再帮你继续定位。
2. 关于“If so, how do I operate this feature”：根据[相机手册]，其他"
308,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9822,"I can't find the way to play video using this eReader, can you tell me how to do that?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
309,manual,0.0,high,2,0,0,2,161,0,False,True,0.75,False,False,1,manual,0.6844,"Can this eReader become a photo viewer? If so, how do I operate this feature?","我先按你的问题逐项说明：
1. 关于“Can this eReader become a photo viewer”：暂时还无法精确定位到对应的产品手册，请补充商品型号、功能名称或上传产品图，我再帮你继续定位。
2. 关于“If so, how do I operate this feature”：根据[相机手册]，其他"
310,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9907,"When using this eReader, what kinds of trobles might I encounter and how to solve them?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
311,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9153,"When connecting the fax, hwo can I properly finish the procedure?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
312,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.6072,What should I pay attention to in order to ensure my safety when using this fax?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
313,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9424,"In order to keep your fingers safe, what should you pay attention to about the fax?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
314,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.923,I'm about to move this fax. Is there anything I should pay attention to?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
315,manual,0.0,high,2,0,0,2,45,0,False,False,0.0,True,False,2,manual,0.9929,"Are caution or warning labels inside the fax important? If not, can I remove them?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
316,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9645,"If I'm in Canada, is there any statement of the fax vailable in my country?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
317,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9369,"When using the grill, how to connect regulator to the LP Tank?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
318,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.974,"To engure my safety when using the grill, how to do leak testing on valves, hose and regulatol?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
319,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.5653,What should I pay attention to on ablout indirect cooking using the grill?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
320,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9809,What are the first three steps in assembly process of the grill according to the manual?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
321,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.7744,Can you share me some safety tips using the grill?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
322,manual,0.5,high,2,0,0,2,337,1,True,True,0.9,False,False,2,manual,0.7114,What are identification numbers of my jetski? I don't understand that.,"我先按你的问题逐项说明：
1. 关于“What are identification numbers of my jetski”：根据[发电机手册]，# 经济控制开关 ① Ⅰ “开启”：经济控制开关置于Ⅰ档时，经济控制单元根据外接负载调节发动机转速，可降低油耗、减少噪音。— ○ “关闭”：经济控制开关置于○档时，无论是否连接负载，发动机均以额定转速5000转/分钟运行。 <PIC># 注： 使用压缩机、潜水泵等启动电流较大的电气设备时，必须将经济控制开关置于○（关闭）位置。 AE01099 相关图示：<PIC>
2. 关于“I don't understand that.”：暂时还无法精确定位到对应的产品手册，请补充商品型号、功能名称或上传产品图，我再帮你继续定位。"
323,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8742,I've heard that my jetski has cruising limitations. Please introduce them.,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
324,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8742,I've heard that my jetski has cruising limitations. Please introduce them.,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
325,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8219,What are the operation requirements if I want to use my jetski?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
326,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9093,What kinds of watercraft characteristics does my jetski have?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
327,service,0.8333,medium,1,1,0,0,95,0,False,False,0.0,False,False,1,service,0.4614,"When encountering vessels driving my jetski, what rules should I obey?","乡镇、偏远地区或国际地址能否送达，以及运费和时效，通常需要结合收货地区、承运方式和订单信息核实。
为尽快帮你核实处理，建议补充：订单号、物流单号、收货地区、下单时间、物流异常截图、发票类型。"
328,service,0.8,medium,1,1,0,0,77,0,False,False,0.0,False,False,0,manual,0.9702,"I'd like to remove and install the seat of my jetski, what steps should I follow?","是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
329,manual,0.8889,medium,1,0,0,1,105,4,False,False,0.0,False,False,1,manual,0.9809,"In daily usage, how to open and close the hood of the jetski?",根据[冰箱手册]，# 注意 • 务必检查橡胶材质的O型圈。 • 灯泡长时间点亮后请勿触碰，温度极高。 • 灯泡功率最大30W。 • 门体长时间打开时，内部灯点亮7分钟后会自动熄灭以 保障安全。（重新开门灯亮。）
330,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9536,I've noticed that there are two different kinds of filler caps on the jetski. How to remove them?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
331,manual,0.6,medium,1,0,0,1,34,5,True,False,0.0,False,False,1,manual,0.8903,"If I need to manipulate the two kinds of engine switches on the jetski, what should I do?",根据[发电机手册]，# 启动发动机 <PIC> 相关图示：<PIC>
332,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9421,"There are two kinds of levers on the jetski, how to manipulate them?",抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
333,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.7497,What information should I obtain about Quick Shift Trim System (QSTS) selector when using my jetski,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
334,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.7303,What do fuel meter and hour meter on my jetski do?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
344,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.985,Inspecting fuel filter and fuel tank of my jetski is important. How to do that?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
345,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9209,How to adjust the adjustable sponson of my jetski if needed?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
346,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8969,The intake and impeller of my jetski are dirty. How to clean them?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
347,manual,0.6667,medium,1,0,0,1,21,0,False,False,0.0,False,False,1,manual,0.9548,How to start my jetski in different situations?,根据[洗碗机手册]，危险情况警告 触电危险
348,manual,0.7778,medium,1,0,0,1,85,4,True,False,0.0,False,False,1,manual,0.9477,What are basic steps to board my jetski with a passenger in deep water?,根据[水泵手册]，# 使用后排水 冬季气温低于0℃（32℉）时，泵体内积水会结冰，可能导致水泵损坏。使用后请从底部排水口排空积水再存放。 <PIC> 相关图示：<PIC>
349,mixed,0.8333,medium,1,0,1,0,95,0,False,False,0.0,False,False,1,mixed,0.5054,"If it is difficult to balance the jetski at a stand still, what should I do?","乡镇、偏远地区或国际地址能否送达，以及运费和时效，通常需要结合收货地区、承运方式和订单信息核实。
为尽快帮你核实处理，建议补充：订单号、物流单号、收货地区、下单时间、物流异常截图、发票类型。"
350,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9143,What is the max load of the jetski?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
351,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.8796,What is the overview of the base station of a landline?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
352,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.98,How can you connect the base station of a landline?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
353,service,0.8,medium,1,1,0,0,77,0,False,False,0.0,False,False,0,manual,0.9958,How can you install the handset of a landline?,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
354,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9961,How can you check the battery level of a landline?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
355,manual,0.0,high,1,0,0,1,10,0,False,False,0.0,False,False,1,manual,0.6917,What can you do if your landline is in searching status?,根据[相机手册]，量
356,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9786,How can you know about the current status with different LED indicator behavior on a landline?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
357,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9842,How can you know about the current status with different LED indicator behavior on the base station of a landline?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
358,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9897,How can you lower the roll bar of a lawn mower?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
359,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9824,How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
360,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9795,How can you adjust the height of cut for a lawn mower with an electric deck lift?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
361,manual,0.0,high,1,0,0,1,10,0,False,False,0.0,False,False,1,manual,0.9881,How can you load a lawn mower?,根据[相机手册]，量
362,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9585,How can you unload a lawn mower?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
363,manual,0.6667,medium,1,0,0,1,24,1,False,False,0.0,False,False,1,manual,0.9937,How can you change the engine oil of a lawn mower?,根据[摩托艇手册]，# 练习2：发动机启动与停止
364,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9885,How can you remove the filters of a lawn mower?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
365,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9875,How can you replace the mower belt of a lawn mower?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
366,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9887,How can you set up control of a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
367,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.99,How can you set the light timer of a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
368,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9828,How can you set yout favorite recipe with a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
369,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9759,How can you reheat food with a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
370,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9848,How can you use auto defrost of a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
371,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9911,How can you clean the grease filter of a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
372,manual,0.0,high,1,0,0,1,45,0,False,False,0.0,True,False,1,manual,0.9727,How can you replace the charcoal filter of a over-the-range microwave?,抱歉，我暂时没有检索到足够的参考信息。请补充订单号、商品型号或问题图片，我再继续帮您核实。
